     [00]part_tag         [01]time         [02]posx         [03]posy         [04]posz         [05]velx         [06]vely         [07]velz       [08]accelx       [09]accely       [10]accelz        [11]anglx        [12]angly        [13]anglz         [14]mass         [15]mdot        [16]ptime
            65538  5.826061816E+13  1.550019895E+18 -2.217633630E+18  1.363067187E+18 -1.112697681E+05 -1.877419179E+04  1.740916992E+05 -3.013299380E-07 -4.908138172E-08  1.417500010E-07 -2.667689324E+55 -6.968048685E+55 -1.273762513E+56  7.746209597E+32  5.450537028E+21  4.360291836E+13
            65540  5.826061816E+13 -7.366152310E+18  1.061320125E+19  6.543097795E+17  3.151350311E+04  6.242614444E+04  9.020678617E+04  5.833134363E-09 -1.918868147E-08 -1.097143146E-08 -6.096867407E+54 -3.256319541E+55 -2.295522427E+54  1.139422455E+33  1.209052075E+21  3.846318013E+13
            65548  5.826061816E+13 -5.686456174E+17  1.520208670E+18  1.716655410E+19  2.102897152E+04 -6.388837719E+04  3.123697651E+04 -4.229597585E-09  6.639004204E-10 -1.320603330E-09  6.692588563E+52 -3.022120141E+53  2.577305972E+51  1.319784942E+33  1.833998053E+21  5.649244620E+13
            65538  5.827939200E+13  1.548656691E+18 -2.217345898E+18  1.365004610E+18 -1.054557049E+05 -1.936431316E+04  1.763037795E+05 -4.880158895E-08  4.393629536E-10  1.699950475E-08 -2.675205876E+55 -6.990136582E+55 -1.275474598E+56  8.564724943E+32  4.359871953E+21  4.360291836E+13
            65540  5.827939200E+13 -7.365550241E+18  1.061453209E+19  6.559516444E+17  3.123397419E+04  6.211367201E+04  9.036702670E+04  6.523783614E-09 -7.105519192E-09 -5.523694388E-10 -6.088093081E+54 -3.258406946E+55 -2.286634892E+54  1.162825842E+33  1.246595681E+21  3.846318013E+13
            65548  5.827939200E+13 -5.683331387E+17  1.518882736E+18  1.716730363E+19  2.119113602E+04 -6.394625828E+04  3.128129699E+04  2.585675069E-09 -2.633426735E-09  4.199625345E-09  6.780069110E+52 -3.060821577E+53  3.514209434E+51  1.355621561E+33  1.908859368E+21  5.649244620E+13
            65538  5.831702531E+13  1.554898088E+18 -2.211882596E+18  1.353598371E+18 -5.088849821E+04 -2.235887717E+04  2.183675374E+05 -3.325467757E-07 -2.436297067E-08  1.239558749E-07 -2.692640040E+55 -7.015226504E+55 -1.277870449E+56  1.633638015E+32  4.081671732E+21  4.360291836E+13
            65540  5.831702531E+13 -7.364395878E+18  1.061698977E+19  6.592961673E+17  3.069498095E+04  5.938927036E+04  8.881770688E+04  3.623527591E-09 -2.745243137E-08 -1.791312207E-08 -6.077688093E+54 -3.260575114E+55 -2.270385595E+54  1.208878284E+33  1.223714698E+21  3.846318013E+13
            65548  5.831702531E+13 -5.677196942E+17  1.516313684E+18  1.716877447E+19  2.101529251E+04 -6.392507069E+04  3.110041030E+04 -4.383366721E-09  7.020943203E-10 -1.329156227E-09  6.905902680E+52 -3.134335796E+53  5.188515382E+51  1.426582272E+33  1.885582187E+21  5.649244620E+13
            65538  5.833583550E+13  1.554355898E+18 -2.210692120E+18  1.355836931E+18 -4.513129285E+04 -2.452379514E+04  2.179480998E+05 -5.012452672E-08 -9.770244703E-10  2.282178016E-08 -2.699371182E+55 -7.021935466E+55 -1.278655213E+56  2.187395306E+32  2.943922003E+21  4.360291836E+13
            65540  5.833583550E+13 -7.363846728E+18  1.061819655E+19  6.609355438E+17  3.050682442E+04  5.921695645E+04  8.889151367E+04  6.584962746E-09 -7.314482293E-09 -5.581314271E-10 -6.074395512E+54 -3.261560311E+55 -2.262212528E+54  1.230066115E+33  1.126401802E+21  3.846318013E+13
            65548  5.833583550E+13 -5.674038356E+17  1.515035874E+18  1.716950238E+19  2.117787655E+04 -6.399338683E+04  3.115216994E+04  2.782583486E-09 -2.634610736E-09  4.213792699E-09  6.952434572E+52 -3.171547637E+53  6.059700895E+51  1.461994291E+33  1.882597735E+21  5.649244620E+13
            65538  5.837349450E+13  1.552816703E+18 -2.209826126E+18  1.360454816E+18 -6.490505385E+04 -2.869174134E+04  2.341342327E+05 -3.536095550E-07 -4.273328142E-08  1.649296960E-07 -2.710837677E+55 -7.035186818E+55 -1.279969731E+56  3.099325538E+32  2.421546589E+21  4.360291836E+13
            65540  5.837349450E+13 -7.362744018E+18  1.062043532E+19  6.640221686E+17  3.038705589E+04  5.619874678E+04  8.672630567E+04  3.970362710E-09 -3.484460344E-08 -2.579680276E-08 -6.064672305E+54 -3.263249761E+55 -2.249259765E+54  1.277529689E+33  1.260351418E+21  3.846318013E+13
            65548  5.837349450E+13 -5.667992299E+17  1.512546897E+18  1.717092193E+19  2.097687180E+04 -6.398219798E+04  3.099022816E+04 -4.667650708E-09  7.328228612E-10 -1.367355563E-09  7.030232845E+52 -3.241555136E+53  7.400559481E+51  1.532370189E+33  1.868767030E+21  5.649244620E+13
            65538  5.839231905E+13  1.551946793E+18 -2.209039672E+18  1.363374862E+18 -6.090150866E+04 -3.014963973E+04  2.334174586E+05 -5.288106940E-08 -4.771648203E-10  2.126025890E-08 -2.714483835E+55 -7.039430414E+55 -1.280443625E+56  3.405279860E+32  1.625293970E+21  4.360291836E+13
            65540  5.839231905E+13 -7.362211810E+18  1.062154109E+19  6.655496983E+17  3.037276073E+04  5.619477061E+04  8.684352937E+04  6.677053503E-09 -7.398219035E-09 -4.818931287E-10 -6.061599365E+54 -3.264061199E+55 -2.242595907E+54  1.298501198E+33  1.114050838E+21  3.846318013E+13
            65548  5.839231905E+13 -5.664784066E+17  1.511302428E+18  1.717162269E+19  2.114065482E+04 -6.405702085E+04  3.106081432E+04  2.986799930E-09 -2.697937043E-09  4.274905166E-09  7.044951479E+52 -3.280824878E+53  7.842448807E+51  1.567547085E+33  1.868671018E+21  5.649244620E+13
            65538  5.843005699E+13  1.549331498E+18 -2.208363484E+18  1.370015692E+18 -8.776883646E+04 -3.424364774E+04  2.444203046E+05 -3.732676022E-07 -2.798049842E-08  1.277367263E-07 -2.718663375E+55 -7.048295397E+55 -1.281219545E+56  3.809609337E+32  1.071413953E+21  4.360291836E+13
            65540  5.843005699E+13 -7.361132609E+18  1.062358847E+19  6.683982688E+17  3.056743327E+04  5.314774208E+04  8.407074235E+04  3.735151847E-09 -3.878881747E-08 -3.347986583E-08 -6.050315274E+54 -3.265538675E+55 -2.231356670E+54  1.345347906E+33  1.241369215E+21  3.846318013E+13
            65548  5.843005699E+13 -5.657927699E+17  1.508849821E+18  1.717299203E+19  2.086531781E+04 -6.405305065E+04  3.095448981E+04 -5.102482520E-09  7.527007980E-10 -1.434507140E-09  7.018006092E+52 -3.382609844E+53  7.458965291E+51  1.638641282E+33  1.883892184E+21  5.649244620E+13
            65538  5.844889039E+13  1.547933619E+18 -2.208320170E+18  1.373622475E+18 -8.594841953E+04 -3.464193169E+04  2.443148440E+05 -5.587965179E-08  2.654723608E-10  1.856024651E-08 -2.719480751E+55 -7.051435133E+55 -1.281457334E+56  3.941192024E+32  6.986664020E+20  4.360291836E+13
            65540  5.844889039E+13 -7.360593314E+18  1.062460283E+19  6.698214305E+17  3.067284854E+04  5.329688212E+04  8.423523609E+04  6.766126912E-09 -7.393829594E-09 -2.917202900E-10 -6.045887300E+54 -3.266204310E+55 -2.226043474E+54  1.365544868E+33  1.072400876E+21  3.846318013E+13
            65548  5.844889039E+13 -5.654528661E+17  1.507623298E+18  1.717367036E+19  2.102428674E+04 -6.413289968E+04  3.105056703E+04  3.148350297E-09 -2.799932123E-09  4.387193541E-09  6.990462951E+52 -3.430549143E+53  7.195730929E+51  1.673688180E+33  1.860889981E+21  5.649244620E+13
            65538  5.848656191E+13  1.506003757E+18 -2.189567282E+18  1.395739130E+18 -6.246146222E+04 -1.006938291E+05  9.929457455E+04 -3.654299505E-07 -1.780260803E-08  1.065077409E-07 -2.724505938E+55 -7.082349591E+55 -1.280609272E+56  6.494514623E+32  1.629045196E+22  4.360291836E+13
            65540  5.848656191E+13 -7.359473367E+18  1.062645865E+19  6.726768137E+17  3.050505551E+04  5.024102448E+04  8.023019378E+04  3.273584940E-09 -4.139840568E-08 -4.335767688E-08 -6.024179866E+54 -3.270146737E+55 -2.218229578E+54  1.419143536E+33  1.422790334E+21  3.846318013E+13
            65548  5.848656191E+13 -5.647637426E+17  1.505201697E+18  1.717501211E+19  2.068908674E+04 -6.412972550E+04  3.096609062E+04 -5.716706589E-09  7.616475065E-10 -1.528017927E-09  7.023891002E+52 -3.538092256E+53  5.312915522E+51  1.743862984E+33  1.862808082E+21  5.649244620E+13
            65538  5.850543689E+13  1.503107011E+18 -2.199534068E+18  1.397553064E+18 -7.243004549E+04 -6.198762142E+04  1.044128704E+05 -5.153211708E-08 -1.682338532E-08  6.867586589E-09 -2.740768773E+55 -7.081507685E+55 -1.285129868E+56  9.269207146E+32  1.470037286E+22  4.360291836E+13
            65540  5.850543689E+13 -7.358909120E+18  1.062737506E+19  6.741150372E+17  3.039264405E+04  5.050696755E+04  8.021611596E+04  6.820799443E-09 -7.296911241E-09 -1.526313180E-10 -6.012603432E+54 -3.272081366E+55 -2.215781788E+54  1.443366822E+33  1.283354213E+21  3.846318013E+13
            65548  5.850543689E+13 -5.643458887E+17  1.503978397E+18  1.717573091E+19  2.081751080E+04 -6.422648942E+04  3.108710996E+04  3.295448318E-09 -2.927784341E-09  4.536182750E-09  7.168719632E+52 -3.622328628E+53  2.555885853E+51  1.781106230E+33  1.973154154E+21  5.649244620E+13
            65538  5.854310970E+13  1.469592120E+18 -2.193153154E+18  1.398813919E+18 -4.377727326E+04 -4.106135651E+04  6.297280999E+04 -4.807973836E-07 -7.941075484E-08  1.107374624E-07 -2.804897976E+55 -7.432264493E+55 -1.307531656E+56  2.897955405E+33  5.231981606E+22  4.360291836E+13
            65540  5.854310970E+13 -7.356991372E+18  1.062741973E+19  6.735001574E+17  2.297499648E+04  6.386299782E+04  7.696980111E+04 -3.221739824E-09 -4.065881770E-08 -5.711923009E-08 -5.984659664E+54 -3.275476590E+55 -2.215704994E+54  1.036659104E+32  1.340154225E+21  3.846318013E+13
            65548  5.854310970E+13 -5.635551824E+17  1.501306485E+18  1.717724303E+19  2.039216138E+04 -6.413022771E+04  3.098114041E+04 -6.535945770E-09  7.600682102E-10 -1.654097024E-09  7.655821912E+52 -3.770675204E+53 -1.455637682E+51  1.863136119E+33  2.177429309E+21  5.649244620E+13
            65538  5.856194994E+13  1.467265574E+18 -2.198010122E+18  1.399650898E+18 -4.568436098E+04 -1.745056102E+04  6.272459609E+04 -2.876237265E-08 -1.343962168E-08  1.612808010E-08 -2.757298716E+55 -7.466939037E+55 -1.325685897E+56  3.353394180E+33  2.417373382E+22  4.360291836E+13
            65540  5.856194994E+13 -7.356487264E+18  1.062806792E+19  6.743023479E+17  2.157293448E+04  6.732989965E+04  7.671080131E+04  6.650062114E-09 -6.724043024E-09  6.328909215E-10 -5.971892752E+54 -3.277293503E+55 -2.216042894E+54  1.267699171E+32  1.226312167E+21  3.846318013E+13
            65548  5.856194994E+13 -5.631575981E+17  1.499935031E+18  1.717797678E+19  2.055212298E+04 -6.414705849E+04  3.111161794E+04  3.350914949E-09 -2.913474520E-09  4.576083232E-09  7.841410695E+52 -3.851893005E+53 -3.554388642E+51  1.905437478E+33  2.245267289E+21  5.649244620E+13
            65538  5.859966009E+13  1.467211674E+18 -2.192392838E+18  1.407521347E+18 -7.079819301E+04 -4.261623939E+04  9.702169808E+04 -3.222044363E-07 -1.107483928E-07  2.628885585E-07 -2.698721056E+55 -7.625254692E+55 -1.324273793E+56  6.514338284E+32  1.096332737E+22  4.360291836E+13
            65540  5.859966009E+13 -7.355831618E+18  1.062909522E+19  6.753478037E+17  2.009052620E+04  7.091249877E+04  7.201703895E+04 -7.300859626E-09 -3.532722505E-08 -4.771873863E-08 -5.940873825E+54 -3.281393751E+55 -2.216957819E+54  1.777090363E+32  1.350806389E+21  3.846318013E+13
            65548  5.859966009E+13 -5.623392716E+17  1.497188223E+18  1.717937559E+19  2.008226175E+04 -6.399326579E+04  3.110135748E+04 -7.096075346E-09  7.292168604E-10 -1.729509588E-09  8.064879200E+52 -4.042431256E+53 -8.493175405E+51  1.991418209E+33  2.280041804E+21  5.649244620E+13
            65538  5.861850548E+13  1.467252689E+18 -2.192391623E+18  1.407704180E+18 -6.261368514E+04 -3.903710773E+04  1.050853468E+05 -3.267783464E-08 -1.017912922E-08  1.559842009E-08 -2.690252711E+55 -7.661195756E+55 -1.324397381E+56  7.828485415E+32  6.973310362E+21  4.360291836E+13
            65540  5.861850548E+13 -7.355533813E+18  1.062987918E+19  6.762369596E+17  1.987901917E+04  7.289270271E+04  7.156274171E+04  6.717648000E-09 -6.309090372E-09  1.223539585E-09 -5.926206374E+54 -3.283416837E+55 -2.217518044E+54  2.005127493E+32  1.210042349E+21  3.846318013E+13
            65548  5.861850548E+13 -5.619398560E+17  1.495832130E+18  1.718006134E+19  2.024571368E+04 -6.400465856E+04  3.126854655E+04  3.404266428E-09 -2.784464172E-09  4.655472049E-09  8.210017670E+52 -4.137440447E+53 -1.100605674E+52  2.034432988E+33  2.282510046E+21  5.649244620E+13
            65538  5.865627353E+13  1.466149047E+18 -2.192658350E+18  1.409090618E+18 -7.942131030E+04 -4.241756802E+04  1.396087940E+05 -3.786677669E-07 -1.239211298E-07  2.272071530E-07 -2.665489546E+55 -7.743333337E+55 -1.324408985E+56  1.069497881E+33  7.589730707E+21  4.360291836E+13
            65540  5.865627353E+13 -7.355073893E+18  1.063115296E+19  6.775420403E+17  1.948373074E+04  7.455835194E+04  6.664011943E+04 -6.081542922E-09 -3.257367917E-08 -4.358811352E-08 -5.890464186E+54 -3.287978717E+55 -2.218573243E+54  2.504211390E+32  1.321444654E+21  3.846318013E+13
            65548  5.865627353E+13 -5.611928694E+17  1.493169179E+18  1.718139182E+19  1.977054650E+04 -6.386851961E+04  3.128684644E+04 -7.517951198E-09  7.350259036E-10 -1.766073884E-09  8.657560911E+52 -4.324293244E+53 -1.613552165E+52  2.119840394E+33  2.261366487E+21  5.649244620E+13
            65538  5.867514011E+13  1.465321315E+18 -2.192960679E+18  1.410698384E+18 -7.479619046E+04 -4.006890148E+04  1.437555882E+05 -3.621834252E-08 -8.429122261E-09  1.843069156E-08 -2.654793466E+55 -7.776430155E+55 -1.324335583E+56  1.186504748E+33  6.201803942E+21  4.360291836E+13
            65540  5.867514011E+13 -7.354825081E+18  1.063198825E+19  6.784056758E+17  1.955997886E+04  7.606225149E+04  6.609736129E+04  6.864048965E-09 -5.979994856E-09  1.749479277E-09 -5.873660180E+54 -3.290175586E+55 -2.219260511E+54  2.727178897E+32  1.181811633E+21  3.846318013E+13
            65548  5.867514011E+13 -5.608005738E+17  1.491834475E+18  1.718206489E+19  1.993931722E+04 -6.388758436E+04  3.147146260E+04  3.491617179E-09 -2.712358926E-09  4.811628871E-09  8.899090138E+52 -4.428880614E+53 -1.958715631E+52  2.163125115E+33  2.294253006E+21  5.649244620E+13
            65538  5.871293379E+13  1.462826044E+18 -2.193678218E+18  1.414498806E+18 -9.993329207E+04 -4.345276221E+04  1.712874604E+05 -3.935491752E-07 -9.151480118E-08  2.259645458E-07 -2.625663355E+55 -7.853509841E+55 -1.324108380E+56  1.424170100E+33  6.288494984E+21  4.360291836E+13
            65540  5.871293379E+13 -7.354412253E+18  1.063338257E+19  6.797718863E+17  1.947698124E+04  7.683846252E+04  6.118136123E+04 -4.442017884E-09 -3.169251311E-08 -4.040622875E-08 -5.833002691E+54 -3.295141946E+55 -2.220549620E+54  3.213148190E+32  1.285848120E+21  3.846318013E+13
            65548  5.871293379E+13 -5.599458131E+17  1.489149882E+18  1.718343461E+19  1.937141611E+04 -6.377343491E+04  3.152205727E+04 -7.917355352E-09  7.951474222E-10 -1.806606441E-09  9.375925446E+52 -4.690952219E+53 -3.100200594E+52  2.253334043E+33  2.386878818E+21  5.649244620E+13
            65538  5.873184015E+13  1.461407557E+18 -2.194113431E+18  1.416918882E+18 -9.680536528E+04 -4.182800119E+04  1.735927729E+05 -4.017834911E-08 -6.511862376E-09  2.024611777E-08 -2.613171058E+55 -7.884550871E+55 -1.323991507E+56  1.520681196E+33  5.104690931E+21  4.360291836E+13
            65540  5.873184015E+13 -7.354177384E+18  1.063424959E+19  6.806007086E+17  1.961520466E+04  7.807964992E+04  6.059967556E+04  7.031223797E-09 -5.693441936E-09  2.268242478E-09 -5.814135133E+54 -3.297491059E+55 -2.221457079E+54  3.429927103E+32  1.146592880E+21  3.846318013E+13
            65548  5.873184015E+13 -5.595175097E+17  1.487827655E+18  1.718411723E+19  1.951922402E+04 -6.381347430E+04  3.172223680E+04  3.517483353E-09 -2.645537380E-09  4.970398317E-09  9.634460887E+52 -4.823689863E+53 -3.681636118E+52  2.298450903E+33  2.386333106E+21  5.649244620E+13
            65538  5.876964053E+13  1.456093243E+18 -2.195326180E+18  1.423066425E+18 -1.295299475E+05 -4.604147410E+04  1.923671690E+05 -4.125150126E-07 -6.515889126E-08  2.005221764E-07 -2.596130644E+55 -7.916054656E+55 -1.324893738E+56  1.642360008E+33  3.218983289E+21  4.360291836E+13
          3932166  5.876964053E+13  3.390718375E+17 -2.926649414E+18  2.282192777E+18 -1.288466041E+05 -4.832686807E+03  8.882884199E+04  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.760338417E+51  3.782107695E+52 -3.547273088E+52  1.560327973E+32  4.127809586E+21  5.876964053E+13
            65540  5.876964053E+13 -7.356160754E+18  1.062563413E+19  6.761672689E+17  2.148868368E+04  1.008928784E+05  4.695972029E+04 -3.247929095E-09 -3.246508108E-08 -3.585892347E-08 -5.781276098E+54 -3.302602877E+55 -2.221466591E+54  4.721521749E+31  1.243527527E+21  3.846318013E+13
            65548  5.876964053E+13 -5.586946950E+17  1.485247719E+18  1.718544487E+19  1.897642705E+04 -6.375086226E+04  3.178629637E+04 -7.647367183E-09  7.880690027E-10 -1.728032386E-09  1.025555087E+53 -5.087353761E+53 -4.865377077E+52  2.387809626E+33  2.363963217E+21  5.649244620E+13
            65538  5.878853445E+13  1.453524452E+18 -2.195943354E+18  1.426334622E+18 -1.280187739E+05 -4.541356853E+04  1.925929953E+05 -4.404719089E-08 -4.140022893E-09  2.099521532E-08 -2.588572937E+55 -7.929663068E+55 -1.325234536E+56  1.697512909E+33  2.919082819E+21  4.360291836E+13
          3932166  5.878853445E+13  3.391527680E+17 -2.928484094E+18  2.294124115E+18 -1.285204557E+05 -1.756154173E+03  8.659202463E+04  8.636252360E-09 -1.222740037E-10  7.668928950E-09 -5.951067051E+52  9.920667989E+52 -8.451434190E+52  2.570640640E+32  5.347291460E+21  5.876964053E+13
            65540  5.878853445E+13 -7.355882114E+18  1.062693951E+19  6.773113267E+17  2.100785182E+04  1.007376190E+05  4.597040093E+04  7.310069796E-09 -3.031897565E-09  3.884218733E-09 -5.765929411E+54 -3.304997026E+55 -2.221521837E+54  6.811087952E+31  1.105946691E+21  3.846318013E+13
            65548  5.878853445E+13 -5.582756036E+17  1.483975673E+18  1.718610983E+19  1.911977932E+04 -6.381676153E+04  3.199149393E+04  3.526543519E-09 -2.650695494E-09  5.164516495E-09  1.059270727E+53 -5.222185351E+53 -5.460320519E+52  2.432339471E+33  2.356835374E+21  5.649244620E+13
            65538  5.882636319E+13  1.447615119E+18 -2.197235650E+18  1.433233308E+18 -1.629730292E+05 -4.789680966E+04  2.087811627E+05 -4.280111356E-07 -4.430841832E-08  1.727485982E-07 -2.573808548E+55 -7.961240623E+55 -1.326035121E+56  1.803585639E+33  2.804024465E+21  4.360291836E+13
          3932166  5.882636319E+13  3.320389159E+17 -2.928459529E+18  2.297926637E+18 -1.276416474E+05 -8.620049312E+02  8.704991831E+04  2.262765198E-09  2.028545031E-09 -6.303893303E-10 -6.806050521E+52  1.075499368E+53 -9.335388010E+52  1.222961212E+32  7.801940320E+20  5.876964053E+13
            65540  5.882636319E+13 -7.355518717E+18  1.062867850E+19  6.787412422E+17  2.125432315E+04  1.014801047E+05  4.269882386E+04  1.718968866E-09 -2.622865397E-09 -1.437912007E-08 -5.731419489E+54 -3.310294531E+55 -2.221565884E+54  1.135318999E+32  1.200701179E+21  3.846318013E+13
            65548  5.882636319E+13 -5.575161120E+17  1.481458247E+18  1.718745528E+19  1.864330835E+04 -6.379076657E+04  3.202673428E+04 -7.286294487E-09  7.800846464E-10 -1.718703751E-09  1.133438949E+53 -5.484840479E+53 -6.529955377E+52  2.524356702E+33  2.432468397E+21  5.649244620E+13
            65538  5.884525721E+13  1.423973513E+18 -2.193734334E+18  1.442669758E+18 -1.323890584E+05 -5.279410994E+04  1.321243058E+05 -4.771984707E-08 -1.288969129E-09  2.051561117E-08 -2.689623863E+55 -8.573481250E+55 -1.326615709E+56  3.292211597E+33  7.878821812E+22  4.360291836E+13
          3932166  5.884525721E+13  3.289689473E+17 -2.928579093E+18  2.299496576E+18 -1.273224537E+05 -4.719107430E+02  8.734741241E+04  8.032725508E-09  1.218133622E-09  4.834988998E-09 -7.140760259E+52  1.117490340E+53 -9.764278568E+52  1.380998746E+32  8.364421972E+20  5.876964053E+13
            65540  5.884525721E+13 -7.355274092E+18  1.062984474E+19  6.796360451E+17  2.110029454E+04  1.015246993E+05  4.190489523E+04  7.494161767E-09 -2.991830210E-09  4.314178627E-09 -5.715644740E+54 -3.312717552E+55 -2.221746246E+54  1.335274486E+32  1.058300535E+21  3.846318013E+13
            65548  5.884525721E+13 -5.571329302E+17  1.480208624E+18  1.718813420E+19  1.880722955E+04 -6.386997041E+04  3.221592855E+04  3.567448984E-09 -2.722030096E-09  5.366256202E-09  1.171588815E+53 -5.616750488E+53 -7.036663561E+52  2.570239170E+33  2.428412538E+21  5.649244620E+13
            65538  5.888314191E+13  1.408503861E+18 -2.203529778E+18  1.449331699E+18 -1.426773102E+05  4.058358033E+03  1.279976188E+05 -4.421101791E-07 -1.080540576E-07  2.367567617E-07 -2.679438846E+55 -8.596458899E+55 -1.333629083E+56  6.974105502E+32  1.001822486E+22  4.360291836E+13
          3932166  5.888314191E+13  3.238296745E+17 -2.929007815E+18  2.302357928E+18 -1.270241320E+05  3.697730428E+02  8.740994462E+04  2.360924573E-09  2.136143760E-09 -7.736893404E-10 -7.098758443E+52  1.218106424E+53 -1.039279210E+53  1.748545398E+32  9.701717822E+20  5.876964053E+13
            65540  5.888314191E+13 -7.354884056E+18  1.063171682E+19  6.810855179E+17  2.118354956E+04  1.020244950E+05  3.887627987E+04  1.459926451E-09 -2.106361540E-09 -1.433362132E-08 -5.680641204E+54 -3.317992159E+55 -2.221964565E+54  1.763716273E+32  1.130909858E+21  3.846318013E+13
            65548  5.888314191E+13 -5.563688621E+17  1.477757595E+18  1.718947477E+19  1.841077884E+04 -6.388369149E+04  3.222603392E+04 -6.169148989E-09  7.943984673E-10 -1.770151171E-09  1.250387140E+53 -5.882166058E+53 -8.029113289E+52  2.661081671E+33  2.397867888E+21  5.649244620E+13
            65538  5.890205669E+13  1.405968172E+18 -2.201649575E+18  1.451562800E+18 -1.349484291E+05 -1.290960999E+02  1.283010154E+05 -3.607524133E-08  2.798971263E-09  1.888721021E-08 -2.679972857E+55 -8.604117713E+55 -1.334402752E+56  7.922787308E+32  5.015556832E+21  4.360291836E+13
          3932166  5.890205669E+13  3.215925012E+17 -2.929441816E+18  2.303732597E+18 -1.269243783E+05  7.806181969E+02  8.744503979E+04  8.602617958E-09  1.514593814E-09  5.087023299E-09 -6.849630477E+52  1.276561694E+53 -1.063896602E+53  1.954694394E+32  1.089882823E+21  5.876964053E+13
            65540  5.890205669E+13 -7.354644083E+18  1.063287315E+19  6.818874390E+17  2.112277112E+04  1.020843346E+05  3.823376568E+04  7.673060432E-09 -2.959406305E-09  4.785835306E-09 -5.665014878E+54 -3.320345222E+55 -2.222291931E+54  1.950707405E+32  9.885976964E+20  3.846318013E+13
            65548  5.890205669E+13 -5.559787330E+17  1.476538859E+18  1.719014951E+19  1.855897478E+04 -6.398461742E+04  3.240911907E+04  3.619467796E-09 -2.849452036E-09  5.572317942E-09  1.289916961E+53 -6.013433957E+53 -8.489497967E+52  2.705734330E+33  2.360727738E+21  5.649244620E+13
            65538  5.894003052E+13  1.398756838E+18 -2.196842339E+18  1.455654338E+18 -1.380730774E+05 -1.721547848E+04  1.534446451E+05 -4.525449285E-07 -4.255134343E-08  2.778200423E-07 -2.677312140E+55 -8.620133567E+55 -1.335907563E+56  4.737192024E+32  4.601180185E+21  4.360291836E+13
          3932166  5.894003052E+13  3.177440035E+17 -2.930024350E+18  2.306185450E+18 -1.269565983E+05  1.295336223E+03  8.718629066E+04  2.387347206E-09  2.149462070E-09 -9.066704479E-10 -6.330983356E+52  1.393544926E+53 -1.107053864E+53  2.366886482E+32  1.085463701E+21  5.876964053E+13
            65540  5.894003052E+13 -7.354230190E+18  1.063486648E+19  6.833227325E+17  2.112107707E+04  1.024244337E+05  3.539608350E+04  1.626828385E-09 -1.947858190E-09 -1.481986133E-08 -5.631069307E+54 -3.325344004E+55 -2.222870599E+54  2.345239454E+32  1.038957881E+21  3.846318013E+13
            65548  5.894003052E+13 -5.551949090E+17  1.474112487E+18  1.719148337E+19  1.820879989E+04 -6.401529869E+04  3.239681506E+04 -5.294237427E-09  7.962487434E-10 -1.825864073E-09  1.361979187E+53 -6.275821538E+53 -9.327922120E+52  2.793972040E+33  2.323645553E+21  5.649244620E+13
            65538  5.895896916E+13  1.396299108E+18 -2.196038275E+18  1.457539956E+18 -1.273017663E+05 -1.875980769E+04  1.548884121E+05 -3.885133754E-08 -4.836677041E-10  1.942640199E-08 -2.677116691E+55 -8.625274599E+55 -1.336395055E+56  5.437712672E+32  3.698896575E+21  4.360291836E+13
          3932166  5.895896916E+13  3.158776700E+17 -2.930293703E+18  2.307394194E+18 -1.269421220E+05  1.444583794E+03  8.718983336E+04  8.707348575E-09  1.874224515E-09  5.263329303E-09 -6.049010794E+52  1.452640860E+53 -1.127219045E+53  2.573945140E+32  1.093313327E+21  5.876964053E+13
            65540  5.895896916E+13 -7.353988252E+18  1.063604222E+19  6.840706027E+17  2.108957283E+04  1.024731616E+05  3.487864796E+04  7.838523807E-09 -2.956444102E-09  5.274503582E-09 -5.616176493E+54 -3.327525637E+55 -2.223401809E+54  2.516438266E+32  9.039657872E+20  3.846318013E+13
            65548  5.895896916E+13 -5.547963594E+17  1.472850406E+18  1.719213400E+19  1.834863770E+04 -6.409558803E+04  3.259879480E+04  3.646571034E-09 -3.023728613E-09  5.798499868E-09  1.373365548E+53 -6.409980605E+53 -9.553500430E+52  2.838942730E+33  2.374547157E+21  5.649244620E+13
            65538  5.899709702E+13  1.355242461E+18 -2.189427775E+18  1.452164440E+18 -6.910534387E+03 -2.028309644E+04  1.248535625E+05 -4.583368107E-07 -6.994443791E-08  2.504656760E-07 -2.679957011E+55 -8.784556547E+55 -1.340321610E+56  1.584298578E+33  3.654167634E+22  4.360291836E+13
          3932166  5.899709702E+13  3.123903542E+17 -2.930637028E+18  2.309704407E+18 -1.270766486E+05  1.631113380E+03  8.689964035E+04  2.399547882E-09  2.171567457E-09 -9.750348982E-10 -5.541959872E+52  1.571404280E+53 -1.167129603E+53  2.984420164E+32  1.076575053E+21  5.876964053E+13
            65540  5.899709702E+13 -7.353567662E+18  1.063841495E+19  6.856613323E+17  2.099474519E+04  1.018874683E+05  3.248159354E+04  1.374676699E-09 -2.985565123E-09 -1.571957918E-08 -5.575406833E+54 -3.331972385E+55 -2.224425968E+54  2.890735063E+32  9.816884591E+20  3.846318013E+13
            65548  5.899709702E+13 -5.539853385E+17  1.470282626E+18  1.719345297E+19  1.804055493E+04 -6.405165556E+04  3.259675269E+04 -4.658343602E-09  7.996463591E-10 -1.915675959E-09  1.381749775E+53 -6.670711584E+53 -9.775069051E+52  2.929402045E+33  2.372525401E+21  5.649244620E+13
